"Date","Simple Date","Outdoour Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Max Daily Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Event Rain (in)","Daily Rain (in)","Weekly Rain (in)","Monthly Rain (in)","Total Rain (in)","Relative Pressure (inHg)","Humidity (%)","Ultra-Violet Radiation Index","Solar Radiation (W/m^2)","Indoor Temperature (°F)","Indoor Humidity (%)","Absolute Pressure (inHg)","Outdoour Battery","Indoor Feels Like (°F)","Indoor Dew Point (°F)"
2023-03-15T04:15:00-07:00,2023-03-15 04:15:00,38.3,38.3,37,1.3,2.2,4.5,315,0,0.01,0.01,1.23,5.08,128.81,30.67,95,0,0,75,29,29.39,1,73.6,40.6
2023-03-15T04:10:00-07:00,2023-03-15 04:10:00,38.5,38.5,36.9,0.7,1.1,4.5,287,0,0.01,0.01,1.23,5.08,128.81,30.67,94,0,0,74.8,30,29.39,1,73.4,41.3
2023-03-15T04:05:00-07:00,2023-03-15 04:05:00,38.5,38.5,36.9,0,0,4.5,279,0,0.01,0.01,1.23,5.08,128.81,30.67,94,0,0,75,30,29.39,1,73.6,41.4
2023-03-15T04:00:00-07:00,2023-03-15 04:00:00,38.7,38.7,37.1,0.9,1.1,4.5,293,0.07,0.01,0.01,1.23,5.08,128.81,30.66,94,0,0,75,30,29.38,1,73.6,41.4
2023-03-15T03:55:00-07:00,2023-03-15 03:55:00,38.7,38.7,36.9,0,0,4.5,312,0.07,0.01,0.01,1.23,5.08,128.81,30.65,93,0,0,75.2,30,29.38,1,73.8,41.6
2023-03-15T03:50:00-07:00,2023-03-15 03:50:00,38.8,38.8,37.2,1.3,2.2,4.5,272,0,0,0,1.22,5.07,128.8,30.65,94,0,0,75.2,30,29.38,1,73.8,41.6
2023-03-15T03:45:00-07:00,2023-03-15 03:45:00,38.8,38.8,37.2,2.2,2.2,4.5,254,0,0,0,1.22,5.07,128.8,30.65,94,0,0,75.4,29,29.37,1,74,40.9
2023-03-15T03:40:00-07:00,2023-03-15 03:40:00,38.8,38.8,37.2,0,0,4.5,280,0,0,0,1.22,5.07,128.8,30.65,94,0,0,75.2,30,29.37,1,73.8,41.6
2023-03-15T03:35:00-07:00,2023-03-15 03:35:00,39,39,37.2,1.1,1.1,4.5,286,0,0,0,1.22,5.07,128.8,30.64,93,0,0,75.2,30,29.37,1,73.8,41.6
2023-03-15T03:30:00-07:00,2023-03-15 03:30:00,39.2,39.2,37.3,1.1,1.1,4.5,259,0,0,0,1.22,5.07,128.8,30.64,93,0,0,75.4,30,29.37,1,74,41.8
2023-03-15T03:25:00-07:00,2023-03-15 03:25:00,39.4,39.4,37.5,2.2,2.2,4.5,259,0,0,0,1.22,5.07,128.8,30.64,93,0,0,75.6,30,29.36,1,74.3,42
2023-03-15T03:20:00-07:00,2023-03-15 03:20:00,39.6,39.6,37.5,0.2,1.1,4.5,281,0,0,0,1.22,5.07,128.8,30.64,92,0,0,75.6,29,29.36,1,74.2,41.1
2023-03-15T03:15:00-07:00,2023-03-15 03:15:00,39.7,39.7,37.6,1.8,2.2,4.5,286,0,0,0,1.22,5.07,128.8,30.63,92,0,0,75.6,29,29.35,1,74.2,41.1
2023-03-15T03:10:00-07:00,2023-03-15 03:10:00,39.9,39.9,37.8,1.1,1.1,2.2,268,0,0,0,1.22,5.07,128.8,30.63,92,0,0,75.7,30,29.35,1,74.4,42.1
2023-03-15T03:05:00-07:00,2023-03-15 03:05:00,39.9,39.9,37.8,1.1,2.2,2.2,263,0,0,0,1.22,5.07,128.8,30.63,92,0,0,75.9,29,29.36,1,74.6,41.3
2023-03-15T03:00:00-07:00,2023-03-15 03:00:00,39.9,39.9,37.8,0.4,1.1,2.2,286,0,0,0,1.22,5.07,128.8,30.62,92,0,0,76.1,30,29.34,1,74.8,42.4
2023-03-15T02:55:00-07:00,2023-03-15 02:55:00,39.9,39.9,37.8,0.7,1.1,2.2,293,0,0,0,1.22,5.07,128.8,30.61,92,0,0,75.9,30,29.34,1,74.6,42.2
2023-03-15T02:50:00-07:00,2023-03-15 02:50:00,39.7,39.7,37.6,0,0,2.2,297,0,0,0,1.22,5.07,128.8,30.62,92,0,0,75.9,29,29.34,1,74.6,41.3
2023-03-15T02:45:00-07:00,2023-03-15 02:45:00,39.6,39.6,37.5,0,0,2.2,297,0,0,0,1.22,5.07,128.8,30.62,92,0,0,76.1,30,29.34,1,74.8,42.4
2023-03-15T02:40:00-07:00,2023-03-15 02:40:00,39.7,39.7,37.6,0,0,2.2,297,0,0,0,1.22,5.07,128.8,30.62,92,0,0,76.3,29,29.34,1,75,41.7
2023-03-15T02:35:00-07:00,2023-03-15 02:35:00,39.6,39.6,37.7,0.7,1.1,2.2,276,0,0,0,1.22,5.07,128.8,30.61,93,0,0,76.1,29,29.34,1,74.8,41.5
2023-03-15T02:30:00-07:00,2023-03-15 02:30:00,39.4,39.4,37.5,0,0,2.2,309,0,0,0,1.22,5.07,128.8,30.61,93,0,0,76.1,30,29.34,1,74.8,42.4
2023-03-15T02:25:00-07:00,2023-03-15 02:25:00,39.4,39.4,37.8,0,0,2.2,309,0,0,0,1.22,5.07,128.8,30.61,94,0,0,76.1,30,29.33,1,74.8,42.4
2023-03-15T02:20:00-07:00,2023-03-15 02:20:00,39.6,39.6,38,0,0,2.2,309,0,0,0,1.22,5.07,128.8,30.6,94,0,0,76.1,29,29.33,1,74.8,41.5
2023-03-15T02:15:00-07:00,2023-03-15 02:15:00,39.2,39.2,37.9,0,0,2.2,302,0,0,0,1.22,5.07,128.8,30.59,95,0,0,76.3,29,29.32,1,75,41.7
2023-03-15T02:10:00-07:00,2023-03-15 02:10:00,38.8,38.8,37.5,0,0,2.2,308,0,0,0,1.22,5.07,128.8,30.6,95,0,0,76.5,29,29.32,1,75.2,41.9
2023-03-15T02:05:00-07:00,2023-03-15 02:05:00,38.7,38.7,37.7,1.1,1.1,2.2,288,0,0,0,1.22,5.07,128.8,30.6,96,0,0,76.5,30,29.32,1,75.3,42.7
2023-03-15T02:00:00-07:00,2023-03-15 02:00:00,38.1,38.1,37.1,0.4,1.1,1.1,289,0,0,0,1.22,5.07,128.8,30.59,96,0,0,76.5,30,29.32,1,75.3,42.7
2023-03-15T01:55:00-07:00,2023-03-15 01:55:00,37.9,37.9,36.9,0,0,1.1,318,0,0,0,1.22,5.07,128.8,30.58,96,0,0,76.5,30,29.31,1,75.3,42.7
2023-03-15T01:50:00-07:00,2023-03-15 01:50:00,37.4,37.4,36.1,0,0,1.1,341,0,0,0,1.22,5.07,128.8,30.59,95,0,0,76.5,30,29.31,1,75.3,42.7
2023-03-15T01:45:00-07:00,2023-03-15 01:45:00,37.6,37.6,36.3,0,0,1.1,348,0,0,0,1.22,5.07,128.8,30.58,95,0,0,76.6,30,29.3,1,75.4,42.8
2023-03-15T01:40:00-07:00,2023-03-15 01:40:00,37.6,37.6,36.3,0,0,1.1,349,0,0,0,1.22,5.07,128.8,30.57,95,0,0,76.8,30,29.3,1,75.6,43
2023-03-15T01:35:00-07:00,2023-03-15 01:35:00,37.6,37.6,36.3,0,0,1.1,349,0,0,0,1.22,5.07,128.8,30.57,95,0,0,76.8,30,29.29,1,75.6,43
2023-03-15T01:30:00-07:00,2023-03-15 01:30:00,37.6,37.6,36.3,0,0,1.1,349,0,0,0,1.22,5.07,128.8,30.57,95,0,0,77,30,29.3,1,75.8,43.2
2023-03-15T01:25:00-07:00,2023-03-15 01:25:00,37.9,37.9,36.6,0,0,1.1,349,0,0,0,1.22,5.07,128.8,30.56,95,0,0,77,30,29.29,1,75.8,43.2
2023-03-15T01:20:00-07:00,2023-03-15 01:20:00,37.6,37.6,36.3,0,0,1.1,349,0,0,0,1.22,5.07,128.8,30.57,95,0,0,77,30,29.29,1,75.8,43.2
2023-03-15T01:15:00-07:00,2023-03-15 01:15:00,37.9,37.9,36.3,0,0,1.1,348,0,0,0,1.22,5.07,128.8,30.56,94,0,0,77.2,30,29.28,1,76,43.3
2023-03-15T01:10:00-07:00,2023-03-15 01:10:00,38.1,38.1,36.8,0,0,1.1,358,0,0,0,1.22,5.07,128.8,30.56,95,0,0,77.2,30,29.28,1,76,43.3
2023-03-15T01:05:00-07:00,2023-03-15 01:05:00,38.1,38.1,36.8,0.7,1.1,1.1,359,0,0,0,1.22,5.07,128.8,30.54,95,0,0,77.4,30,29.27,1,76.3,43.5
2023-03-15T01:00:00-07:00,2023-03-15 01:00:00,38.1,38.1,36.8,1.1,1.1,1.1,18,0,0,0,1.22,5.07,128.8,30.55,95,0,0,77.2,30,29.27,1,76,43.3
2023-03-15T00:55:00-07:00,2023-03-15 00:55:00,37.4,37.4,36.1,0,0,1.1,358,0,0,0,1.22,5.07,128.8,30.55,95,0,0,77.4,30,29.27,1,76.3,43.5
2023-03-15T00:50:00-07:00,2023-03-15 00:50:00,37,37,35.7,0,0,1.1,357,0,0,0,1.22,5.07,128.8,30.55,95,0,0,77.5,30,29.27,1,76.4,43.6
2023-03-15T00:45:00-07:00,2023-03-15 00:45:00,37.6,37.6,36,0,0,1.1,357,0,0,0,1.22,5.07,128.8,30.54,94,0,0,77.5,30,29.27,1,76.4,43.6
2023-03-15T00:40:00-07:00,2023-03-15 00:40:00,37.9,37.9,36.3,0,0,1.1,358,0,0,0,1.22,5.07,128.8,30.54,94,0,0,77.7,30,29.27,1,76.6,43.8
2023-03-15T00:35:00-07:00,2023-03-15 00:35:00,38.3,38.3,37,0,0,1.1,358,0,0,0,1.22,5.07,128.8,30.54,95,0,0,77.7,30,29.26,1,76.6,43.8
2023-03-15T00:30:00-07:00,2023-03-15 00:30:00,38.1,38.1,36.8,0,0,1.1,358,0,0,0,1.22,5.07,128.8,30.54,95,0,0,77.7,30,29.26,1,76.6,43.8
2023-03-15T00:25:00-07:00,2023-03-15 00:25:00,38.1,38.1,36.8,0,0,1.1,358,0,0,0,1.22,5.07,128.8,30.53,95,0,0,78.1,30,29.26,1,77,44.1
2023-03-15T00:20:00-07:00,2023-03-15 00:20:00,38.1,38.1,36.8,0,0,1.1,3,0,0,0,1.22,5.07,128.8,30.53,95,0,0,78.1,30,29.25,1,77,44.1
2023-03-15T00:15:00-07:00,2023-03-15 00:15:00,37.8,37.8,36.5,0,0,1.1,354,0,0,0,1.22,5.07,128.8,30.53,95,0,0,78.1,30,29.25,1,77,44.1
2023-03-15T00:10:00-07:00,2023-03-15 00:10:00,37.8,37.8,36.5,0,0,1.1,357,0,0,0,1.22,5.07,128.8,30.53,95,0,0,78.3,30,29.26,1,77.2,44.3
2023-03-15T00:05:00-07:00,2023-03-15 00:05:00,37.8,37.8,36.5,0,0,0,349,0,0,0,1.22,5.07,128.8,30.53,95,0,0,78.3,30,29.25,1,77.2,44.3
2023-03-15T00:00:00-07:00,2023-03-15 00:00:00,38.1,38.1,36.8,0,0,0,351,0,0,0,1.22,5.07,128.8,30.52,95,0,0,78.4,30,29.25,1,77.4,44.4
2023-03-14T23:55:00-07:00,2023-03-14 23:55:00,37.9,37.9,36.6,0,0,13.6,355,0,0,0,1.22,5.07,128.8,30.53,95,0,0,78.4,30,29.25,1,77.4,44.4
2023-03-14T23:50:00-07:00,2023-03-14 23:50:00,37.6,37.6,36.3,0,0,13.6,356,0,0,0,1.22,5.07,128.8,30.52,95,0,0,78.4,30,29.25,1,77.4,44.4
2023-03-14T23:45:00-07:00,2023-03-14 23:45:00,37.2,37.2,35.6,0,0,13.6,348,0,0,0,1.22,5.07,128.8,30.52,94,0,0,78.6,30,29.24,1,77.6,44.6
2023-03-14T23:40:00-07:00,2023-03-14 23:40:00,37.4,37.4,35.8,0,0,13.6,348,0,0,0,1.22,5.07,128.8,30.52,94,0,0,78.6,30,29.25,1,77.6,44.6
2023-03-14T23:35:00-07:00,2023-03-14 23:35:00,37.6,37.6,36,0,0,13.6,0,0,0,0,1.22,5.07,128.8,30.52,94,0,0,78.8,30,29.24,1,77.8,44.7
2023-03-14T23:30:00-07:00,2023-03-14 23:30:00,36.9,36.9,35.1,0,0,13.6,340,0,0,0,1.22,5.07,128.8,30.52,93,0,0,78.8,30,29.24,1,77.8,44.7
2023-03-14T23:25:00-07:00,2023-03-14 23:25:00,37,37,35.2,0,0,13.6,343,0,0,0,1.22,5.07,128.8,30.51,93,0,0,78.8,30,29.24,1,77.8,44.7
2023-03-14T23:20:00-07:00,2023-03-14 23:20:00,37.4,37.4,35.3,0,0,13.6,335,0,0,0,1.22,5.07,128.8,30.51,92,0,0,78.8,30,29.23,1,77.8,44.7
2023-03-14T23:15:00-07:00,2023-03-14 23:15:00,37.6,37.6,35.5,1.1,1.1,13.6,352,0,0,0,1.22,5.07,128.8,30.51,92,0,0,78.6,30,29.23,1,77.6,44.6
2023-03-14T23:10:00-07:00,2023-03-14 23:10:00,37.9,37.9,35.5,0,0,13.6,352,0,0,0,1.22,5.07,128.8,30.5,91,0,0,79,30,29.23,1,78,44.9
2023-03-14T23:05:00-07:00,2023-03-14 23:05:00,38.1,38.1,35.7,0,0,13.6,352,0,0,0,1.22,5.07,128.8,30.51,91,0,0,79,30,29.23,1,78,44.9
2023-03-14T23:00:00-07:00,2023-03-14 23:00:00,38.3,38.3,35.6,0,0,13.6,352,0,0,0,1.22,5.07,128.8,30.5,90,0,0,79,30,29.22,1,78,44.9
2023-03-14T22:55:00-07:00,2023-03-14 22:55:00,38.7,38.7,36,0.7,1.1,13.6,9,0,0,0,1.22,5.07,128.8,30.5,90,0,0,79.2,30,29.23,1,78.2,45.1
2023-03-14T22:50:00-07:00,2023-03-14 22:50:00,38.8,38.8,35.8,1.1,1.1,13.6,52,0,0,0,1.22,5.07,128.8,30.5,89,0,0,79.3,30,29.23,1,78.3,45.2
2023-03-14T22:45:00-07:00,2023-03-14 22:45:00,39.2,39.2,36.2,0,0,13.6,350,0,0,0,1.22,5.07,128.8,30.5,89,0,0,79.3,30,29.23,1,78.3,45.2
2023-03-14T22:40:00-07:00,2023-03-14 22:40:00,39,39,35.8,0,0,13.6,321,0,0,0,1.22,5.07,128.8,30.5,88,0,0,79.2,30,29.22,1,78.2,45.1
2023-03-14T22:35:00-07:00,2023-03-14 22:35:00,38.8,38.8,35.6,0.2,1.1,13.6,294,0,0,0,1.22,5.07,128.8,30.5,88,0,0,79.3,30,29.22,1,78.3,45.2
2023-03-14T22:30:00-07:00,2023-03-14 22:30:00,39,39,35.8,0,0,13.6,314,0,0,0,1.22,5.07,128.8,30.49,88,0,0,79.3,30,29.22,1,78.3,45.2
2023-03-14T22:25:00-07:00,2023-03-14 22:25:00,38.8,38.8,35.6,0,0,13.6,4,0,0,0,1.22,5.07,128.8,30.49,88,0,0,79.5,30,29.21,1,78.6,45.3
2023-03-14T22:20:00-07:00,2023-03-14 22:20:00,38.5,38.5,35.3,1.3,2.2,13.6,142,0,0,0,1.22,5.07,128.8,30.49,88,0,0,79.7,30,29.22,1,78.8,45.5
2023-03-14T22:15:00-07:00,2023-03-14 22:15:00,38.5,38.5,35,0,0,13.6,122,0,0,0,1.22,5.07,128.8,30.49,87,0,0,79.5,30,29.22,1,78.6,45.3
2023-03-14T22:10:00-07:00,2023-03-14 22:10:00,38.7,38.7,35.2,0,0,13.6,352,0,0,0,1.22,5.07,128.8,30.49,87,0,0,79.7,30,29.21,1,78.8,45.5
2023-03-14T22:05:00-07:00,2023-03-14 22:05:00,39,39,35.2,0.2,1.1,13.6,353,0,0,0,1.22,5.07,128.8,30.48,86,0,0,79.7,30,29.21,1,78.8,45.5
2023-03-14T22:00:00-07:00,2023-03-14 22:00:00,39.6,39.6,35.5,0,0,13.6,345,0,0,0,1.22,5.07,128.8,30.48,85,0,0,80.1,30,29.2,1,79.2,45.8
2023-03-14T21:55:00-07:00,2023-03-14 21:55:00,39.7,39.7,35.3,0.7,1.1,13.6,268,0,0,0,1.22,5.07,128.8,30.48,84,0,0,79.9,30,29.2,1,79,45.7
2023-03-14T21:50:00-07:00,2023-03-14 21:50:00,39.9,39.9,35.2,1.3,2.2,13.6,176,0,0,0,1.22,5.07,128.8,30.48,83,0,0,80.1,30,29.2,1,79.2,45.8
2023-03-14T21:45:00-07:00,2023-03-14 21:45:00,39.9,39.9,34.9,2.7,3.4,13.6,52,0,0,0,1.22,5.07,128.8,30.48,82,0,0,80.2,30,29.2,1,79.3,45.9
2023-03-14T21:40:00-07:00,2023-03-14 21:40:00,39.9,39.9,34.6,0.9,2.2,13.6,77,0,0,0,1.22,5.07,128.8,30.47,81,0,0,80.1,30,29.19,1,79.2,45.8
2023-03-14T21:35:00-07:00,2023-03-14 21:35:00,39.9,39.9,34.6,2.2,3.4,13.6,222,0,0,0,1.22,5.07,128.8,30.46,81,0,0,80.4,30,29.19,1,79.4,46.1
2023-03-14T21:30:00-07:00,2023-03-14 21:30:00,39.9,39.9,34.2,2,2.2,13.6,258,0,0,0,1.22,5.07,128.8,30.46,80,0,0,80.4,30,29.18,1,79.4,46.1
2023-03-14T21:25:00-07:00,2023-03-14 21:25:00,39.9,39.9,34.2,1.3,2.2,13.6,133,0,0,0,1.22,5.07,128.8,30.46,80,0,0,80.6,30,29.18,1,79.6,46.3
2023-03-14T21:20:00-07:00,2023-03-14 21:20:00,40.1,40.1,34.4,1.3,2.2,13.6,164,0,0,0,1.22,5.07,128.8,30.46,80,0,0,80.4,30,29.18,1,79.4,46.1
2023-03-14T21:15:00-07:00,2023-03-14 21:15:00,40.1,40.1,34.4,2,2.2,13.6,249,0,0,0,1.22,5.07,128.8,30.46,80,0,0,80.8,29,29.18,1,79.6,45.6
2023-03-14T21:10:00-07:00,2023-03-14 21:10:00,40.5,40.5,34.8,1.8,2.2,13.6,206,0,0,0,1.22,5.07,128.8,30.46,80,0,0,80.6,29,29.18,1,79.5,45.4
2023-03-14T21:05:00-07:00,2023-03-14 21:05:00,40.6,37.6,34.6,4.5,6.9,13.6,186,0,0,0,1.22,5.07,128.8,30.45,79,0,0,80.8,29,29.18,1,79.6,45.6
2023-03-14T21:00:00-07:00,2023-03-14 21:00:00,40.8,40.8,34.5,0.9,2.2,13.6,222,0,0,0,1.22,5.07,128.8,30.45,78,0,0,81.1,29,29.17,1,79.8,45.8
2023-03-14T20:55:00-07:00,2023-03-14 20:55:00,41.2,41.2,34.9,1.3,2.2,13.6,278,0,0,0,1.22,5.07,128.8,30.44,78,0,0,81.1,29,29.17,1,79.8,45.8
2023-03-14T20:50:00-07:00,2023-03-14 20:50:00,41.2,39.3,34.5,3.4,4.5,13.6,40,0,0,0,1.22,5.07,128.8,30.44,77,0,0,81.1,29,29.17,1,79.8,45.8
2023-03-14T20:45:00-07:00,2023-03-14 20:45:00,41.5,41.5,34.5,0.9,1.1,13.6,262,0,0,0,1.22,5.07,128.8,30.44,76,0,0,81.3,29,29.16,1,79.9,46
2023-03-14T20:40:00-07:00,2023-03-14 20:40:00,41.7,41.7,33.7,1.1,1.1,13.6,295,0,0,0,1.22,5.07,128.8,30.44,73,0,0,81.5,29,29.16,1,80.1,46.2
2023-03-14T20:35:00-07:00,2023-03-14 20:35:00,41.9,41.9,32.8,1.6,2.2,13.6,221,0,0,0,1.22,5.07,128.8,30.44,70,0,0,81.5,29,29.16,1,80.1,46.2
2023-03-14T20:30:00-07:00,2023-03-14 20:30:00,42.3,42.3,32.1,0.2,1.1,13.6,330,0,0,0,1.22,5.07,128.8,30.43,67,0,0,81.5,29,29.16,1,80.1,46.2
2023-03-14T20:25:00-07:00,2023-03-14 20:25:00,42.6,42.6,31.7,0.2,1.1,13.6,300,0,0,0,1.22,5.07,128.8,30.43,65,0,0,81.5,29,29.16,1,80.1,46.2
2023-03-14T20:20:00-07:00,2023-03-14 20:20:00,42.8,42.8,31.1,0.9,1.1,13.6,292,0,0,0,1.22,5.07,128.8,30.44,63,0,0,81.9,29,29.16,1,80.3,46.5
2023-03-14T20:15:00-07:00,2023-03-14 20:15:00,42.6,42.6,31.3,1.1,2.2,13.6,5,0,0,0,1.22,5.07,128.8,30.44,64,0,0,81.7,28,29.16,1,80.1,45.4
2023-03-14T20:10:00-07:00,2023-03-14 20:10:00,42.8,42.8,31.1,0,0,13.6,303,0,0,0,1.22,5.07,128.8,30.43,63,0,0,81.5,28,29.16,1,80,45.2
2023-03-14T20:05:00-07:00,2023-03-14 20:05:00,43.2,43.2,31.5,0,0,13.6,302,0,0,0,1.22,5.07,128.8,30.43,63,0,0,81.7,28,29.16,1,80.1,45.4
2023-03-14T20:00:00-07:00,2023-03-14 20:00:00,43.3,43.3,31.2,0.7,1.1,13.6,302,0,0,0,1.22,5.07,128.8,30.43,62,0,0,81.9,28,29.15,1,80.3,45.6
2023-03-14T19:55:00-07:00,2023-03-14 19:55:00,42.8,42.8,30.7,0,0,13.6,304,0,0,0,1.22,5.07,128.8,30.43,62,0,0,81.9,28,29.15,1,80.3,45.6
2023-03-14T19:50:00-07:00,2023-03-14 19:50:00,43.3,43.3,30.4,0,0,13.6,302,0,0,0,1.22,5.07,128.8,30.43,60,0,0,81.9,28,29.15,1,80.3,45.6
2023-03-14T19:45:00-07:00,2023-03-14 19:45:00,43.2,43.2,30.3,0,0,13.6,313,0,0,0,1.22,5.07,128.8,30.42,60,0,0,82,28,29.15,1,80.3,45.7
2023-03-14T19:40:00-07:00,2023-03-14 19:40:00,42.4,42.4,29.9,0,0,13.6,304,0,0,0,1.22,5.07,128.8,30.43,61,0,0,82,28,29.15,1,80.3,45.7
2023-03-14T19:35:00-07:00,2023-03-14 19:35:00,42.3,42.3,30.2,0,0,13.6,304,0,0,0,1.22,5.07,128.8,30.43,62,0,0,82.4,28,29.15,1,80.6,46
2023-03-14T19:30:00-07:00,2023-03-14 19:30:00,41.7,41.7,31.9,0,0,13.6,324,0,0,0,1.22,5.07,128.8,30.42,68,0,0,82.2,28,29.15,1,80.5,45.8
2023-03-14T19:25:00-07:00,2023-03-14 19:25:00,42.1,42.1,31.9,0,0,13.6,349,0,0,0,1.22,5.07,128.8,30.42,67,0,0,82.6,28,29.14,1,80.8,46.2
2023-03-14T19:20:00-07:00,2023-03-14 19:20:00,42.6,42.6,32.8,0,0,13.6,354,0,0,0,1.22,5.07,128.8,30.42,68,0,0,82.8,28,29.14,1,80.9,46.3
2023-03-14T19:15:00-07:00,2023-03-14 19:15:00,42.6,42.6,31.7,0,0,13.6,344,0,0,0,1.22,5.07,128.8,30.42,65,0,0.4,82.8,28,29.14,1,80.9,46.3
2023-03-14T19:10:00-07:00,2023-03-14 19:10:00,42.6,42.6,32.4,0,0,13.6,344,0,0,0,1.22,5.07,128.8,30.42,67,0,2.1,82.8,28,29.14,1,80.9,46.3
2023-03-14T19:05:00-07:00,2023-03-14 19:05:00,43,43,32.8,0.2,1.1,13.6,344,0,0,0,1.22,5.07,128.8,30.41,67,0,4.8,82.9,28,29.14,1,81,46.4
2023-03-14T19:00:00-07:00,2023-03-14 19:00:00,43.3,43.3,33.1,0,0,13.6,344,0,0,0,1.22,5.07,128.8,30.41,67,0,6.8,83.1,27,29.14,1,81,45.6
2023-03-14T18:55:00-07:00,2023-03-14 18:55:00,43.9,43.9,32.5,0,0,13.6,343,0,0,0,1.22,5.07,128.8,30.41,64,0,9.9,83.3,27,29.14,1,81.2,45.8
2023-03-14T18:50:00-07:00,2023-03-14 18:50:00,44.8,44.8,33.4,0,0,13.6,3,0,0,0,1.22,5.07,128.8,30.41,64,0,13,83.5,27,29.14,1,81.3,46
2023-03-14T18:45:00-07:00,2023-03-14 18:45:00,45.1,45.1,32.5,0,0,13.6,3,0,0,0,1.22,5.07,128.8,30.41,61,0,16.9,83.8,26,29.14,1,81.5,45.2
2023-03-14T18:40:00-07:00,2023-03-14 18:40:00,45.5,45.5,34,0.2,1.1,13.6,3,0,0,0,1.22,5.07,128.8,30.41,64,0,20.3,83.8,26,29.13,1,81.5,45.2
2023-03-14T18:35:00-07:00,2023-03-14 18:35:00,46.4,46.4,33.3,0.7,1.1,13.6,0,0,0,0,1.22,5.07,128.8,30.41,60,0,24.2,84,26,29.13,1,81.6,45.4
2023-03-14T18:30:00-07:00,2023-03-14 18:30:00,46.9,46.9,32,0.2,1.1,13.6,353,0,0,0,1.22,5.07,128.8,30.41,56,0,27.3,84,26,29.14,1,81.6,45.4
2023-03-14T18:25:00-07:00,2023-03-14 18:25:00,48.2,48.2,31.9,0.4,1.1,13.6,323,0,0,0,1.22,5.07,128.8,30.41,53,0,31.2,84.2,26,29.14,1,81.8,45.6
2023-03-14T18:20:00-07:00,2023-03-14 18:20:00,48.4,48.4,31.1,1.1,1.1,13.6,340,0,0,0,1.22,5.07,128.8,30.41,51,0,34.6,84.2,26,29.13,1,81.8,45.6
2023-03-14T18:15:00-07:00,2023-03-14 18:15:00,49.3,49.3,33.8,0,0,13.6,332,0,0,0,1.22,5.07,128.8,30.41,55,0,37.2,84.4,26,29.13,1,82,45.7
2023-03-14T18:10:00-07:00,2023-03-14 18:10:00,47.8,47.8,31,0,0,13.6,331,0,0,0,1.22,5.07,128.8,30.41,52,0,39.4,84.6,26,29.14,1,82.1,45.9
2023-03-14T18:05:00-07:00,2023-03-14 18:05:00,48.4,48.4,33.4,0.2,1.1,13.6,344,0,0,0,1.22,5.07,128.8,30.41,56,0,45.5,84.6,26,29.14,1,82.1,45.9
2023-03-14T18:00:00-07:00,2023-03-14 18:00:00,50.4,50.4,32,1.1,1.1,13.6,45,0,0,0,1.22,5.07,128.8,30.42,49,0,43.8,84.7,26,29.14,1,82.2,46
2023-03-14T17:55:00-07:00,2023-03-14 17:55:00,51.1,51.1,33.1,0.7,1.1,13.6,304,0,0,0,1.22,5.07,128.8,30.41,50,0,48.1,84.9,26,29.13,1,82.4,46.2
2023-03-14T17:50:00-07:00,2023-03-14 17:50:00,50.4,50.4,32,0,0,13.6,303,0,0,0,1.22,5.07,128.8,30.41,49,0,47.2,84.9,26,29.14,1,82.4,46.2
2023-03-14T17:45:00-07:00,2023-03-14 17:45:00,50.2,50.2,32.8,0.2,1.1,13.6,331,0,0,0,1.22,5.07,128.8,30.42,51,0,49.8,85.1,26,29.14,1,82.5,46.3
2023-03-14T17:40:00-07:00,2023-03-14 17:40:00,50.4,50.4,32,1.3,2.2,13.6,282,0,0,0,1.22,5.07,128.8,30.41,49,0,50.6,85.3,26,29.14,1,82.7,46.5
2023-03-14T17:35:00-07:00,2023-03-14 17:35:00,51.1,51.1,33.1,0.7,1.1,13.6,286,0,0,0,1.22,5.07,128.8,30.41,50,0,54.2,85.6,25,29.14,1,82.9,45.7
2023-03-14T17:30:00-07:00,2023-03-14 17:30:00,50.5,50.5,33.5,1.1,1.1,13.6,294,0,0,0,1.22,5.07,128.8,30.42,52,0,53.3,86,25,29.15,1,83.2,46.1
2023-03-14T17:25:00-07:00,2023-03-14 17:25:00,50.4,50.4,33,2.5,3.4,13.6,277,0,0,0,1.22,5.07,128.8,30.42,51,1,144,86,25,29.14,1,83.2,46.1
2023-03-14T17:20:00-07:00,2023-03-14 17:20:00,50.4,50.4,32.5,5.6,6.9,13.6,233,0,0,0,1.22,5.07,128.8,30.43,50,0,55.4,86,25,29.15,1,83.2,46.1
2023-03-14T17:15:00-07:00,2023-03-14 17:15:00,50.2,50.2,32.8,0.9,1.1,13.6,314,0,0,0,1.22,5.07,128.8,30.42,51,1,169.6,86,25,29.15,1,83.2,46.1
2023-03-14T17:10:00-07:00,2023-03-14 17:10:00,49.8,49.8,32.9,2.2,2.2,13.6,271,0,0,0,1.22,5.07,128.8,30.43,52,1,183,86.2,25,29.15,1,83.4,46.2
2023-03-14T17:05:00-07:00,2023-03-14 17:05:00,51.4,51.4,32.9,1.8,2.2,13.6,310,0,0,0,1.22,5.07,128.8,30.42,49,1,201.2,86.5,25,29.15,1,83.6,46.5
