03/10/2022 10:35:00 704 74.50
03/10/2022 10:40:00 705 74.30
03/10/2022 10:45:00 706 74.50
03/10/2022 10:50:00 707 74.70
03/10/2022 10:55:00 708 74.70
03/10/2022 11:00:00 709 74.70
03/10/2022 11:05:00 710 74.80
03/10/2022 11:10:00 711 74.80
03/10/2022 11:15:00 712 75.00
03/10/2022 11:20:00 713 75.00
03/10/2022 11:25:00 714 75.00
03/10/2022 11:30:00 715 75.20
03/10/2022 11:35:00 716 75.20
03/10/2022 11:40:00 717 75.40
03/10/2022 11:45:00 718 75.40
03/10/2022 11:50:00 719 75.20
03/10/2022 11:55:00 720 75.40
03/10/2022 12:00:00 721 75.60
03/10/2022 12:05:00 722 75.60
03/10/2022 12:10:00 723 75.70
03/10/2022 12:15:00 724 75.70
03/10/2022 12:20:00 725 75.90
03/10/2022 12:25:00 726 75.90
03/10/2022 12:30:00 727 76.10
03/10/2022 12:35:00 728 76.50
03/10/2022 12:40:00 729 76.60
03/10/2022 12:45:00 730 76.80
03/10/2022 12:51:00 731 77.00
03/10/2022 12:55:00 732 77.20
03/10/2022 13:00:00 733 77.40
03/10/2022 13:05:00 734 77.40
03/10/2022 13:11:00 735 77.40
03/10/2022 13:15:00 736 77.50
